Route,Dep_Index,Arr_Index,Flight_No_Dep,Flight_No_Arr,Scheduled_Tail,Actual_Tail,Gap_Hours,Is_Aircraft_Swapped
SGN->DAD,4370,1688,VJ646,VJ646,VN-A550,VN-A550,1.1333,False
SGN->DAD,4371,1709,VJ636,VJ636,VN-A642,VN-A642,1.15,False
SGN->DAD,4380,1695,VN7124,VN7124,VN-A507,VN-A507,1.1333,False
SGN->DAD,4385,1696,VN148,VN148,VN-A874,VN-A874,1.05,False
SGN->DAD,4418,1673,VU684,VU684,9H-MLW,9H-MLW,1.0833,False
SGN->DAD,4419,1669,VJ648,VJ648,VN-A649,VN-A649,1.2,False
SGN->DAD,4434,1654,VN136,VN136,VN-A619,VN-A619,1.0333,False
SGN->DAD,4468,1655,VN140,VN140,VN-A353,VN-A353,1.0333,False
SGN->DAD,4493,1645,VN7130,VN7130,VN-A622,VN-A622,1.05,False
SGN->DAD,4500,1642,VN134,VN134,VN-A335,VN-A335,1.0333,False
SGN->DAD,4511,1635,VJ632,VJ632,VN-A639,VN-A639,1.1333,False
SGN->DAD,4515,1633,VN132,VN132,VN-A396,VN-A396,1.1,False
SGN->DAD,4523,1630,VJ630,VJ630,VN-A637,VN-A637,1.0667,False
SGN->DAD,4530,1624,VJ634,VJ634,VN-A516,VN-A516,1.0167,False
SGN->DAD,4548,1616,VN126,VN126,VN-A329,VN-A329,1.2,False
SGN->DAD,4551,1622,VN6036,VN6036,VN-A354,VN-A354,1.45,False
SGN->DAD,4562,1610,QH158,QH158,ER-00005,ER-00005,1.1167,False
SGN->DAD,4593,1597,VN122,VN122,VN-A505,VN-A505,1.1833,False
SGN->DAD,4595,1599,QH154,QH154,VN-A585,VN-A585,1.1333,False
SGN->DAD,4597,1596,VJ628,VJ628,VN-A639,VN-A639,1.0667,False
SGN->DAD,4602,1595,VN118,VN118,VN-A396,VN-A396,1.05,False
SGN->DAD,4603,1591,VJ626,VJ626,VN-A637,VN-A637,1.05,False
SGN->DAD,4608,1586,VJ624,VJ624,VN-A668,VN-A668,1.05,False
SGN->DAD,4616,1588,VU672,VU672,VN-A129,VN-A129,1.0667,False
SGN->DAD,4629,1584,VN112,VN112,VN-A625,VN-A625,1.0167,False
SGN->DAD,4633,1583,VJ622,VJ622,VN-A697,VN-A697,1.1,False
SGN->DAD,4663,1577,VN110,VN110,VN-A356,VN-A356,1.0333,False
SGN->DAD,4674,1575,QH150,QH150,JU-1410,JU-1410,1.0333,False
SGN->DAD,4682,1574,VN106,VN106,VN-A612,VN-A612,1.05,False
SGN->DAD,4722,1563,VJ636,VJ636,VN-A639,VN-A639,1.05,False
SGN->DAD,4728,1846,VJ636,VJ636,VN-A655,VN-A655,1.0333,False
SGN->DAD,4732,1845,VJ642,VJ642,VN-A636,VN-A636,1.05,False
SGN->DAD,4738,1834,VJ640,VJ640,VN-A657,VN-A657,1.1333,False
SGN->DAD,4752,1827,VN7124,VN7124,VN-A619,VN-A619,1.0,False
SGN->DAD,4765,1811,VN142,VN142,VN-A395,VN-A395,0.9833,False
SGN->DAD,4789,1808,VN136,VN136,VN-A327,VN-A327,1.0,False
SGN->DAD,4795,1816,VU684,VU684,9H-MLW,9H-MLW,1.0,False
SGN->DAD,4801,1804,VJ648,VJ648,VN-A552,VN-A552,1.15,False
SGN->DAD,4809,1797,VN140,VN140,VN-A611,VN-A611,1.05,False
SGN->DAD,4831,1787,VJ638,VJ638,VN-A657,VN-A657,1.05,False
SGN->DAD,4849,1790,VN7130,VN7130,VN-A501,VN-A501,1.0333,False
SGN->DAD,4866,1784,VN134,VN134,VN-A326,VN-A326,1.0333,False
SGN->DAD,4878,1773,VJ632,VJ632,VN-A697,VN-A697,0.9833,False
SGN->DAD,4889,1774,VN132,VN132,VN-A611,VN-A611,1.2,False
SGN->DAD,4896,1744,VN122,VN122,VN-A353,VN-A353,1.0667,False
SGN->DAD,4897,1769,VJ630,VJ630,VN-A580,VN-A580,1.1,False
SGN->DAD,4917,1766,VN6036,VN6036,VN-A359,VN-A359,0.9833,False
SGN->DAD,4935,1759,QH158,QH158,ER-00005,ER-00005,1.0833,False
SGN->DAD,4939,1755,VN126,VN126,VN-A323,VN-A323,1.0,False
SGN->DAD,4952,1751,VN118,VN118,VN-A327,VN-A327,1.1333,False
SGN->DAD,4963,1739,VJ628,VJ628,VN-A677,VN-A677,1.05,False
SGN->DAD,4966,1742,QH154,QH154,VN-A585,VN-A585,1.1333,False
SGN->DAD,4971,1734,VJ626,VJ626,VN-A547,VN-A547,1.0333,False
SGN->DAD,4984,1731,VU672,VU672,VN-A129,VN-A129,1.0167,False
SGN->DAD,5004,1721,VJ620,VJ620,VN-A657,VN-A657,1.1333,False
SGN->DAD,5008,1729,VN112,VN112,VN-A501,VN-A501,1.0667,False
SGN->DAD,5012,1723,VJ622,VJ622,VN-A656,VN-A656,1.0333,False
SGN->DAD,5029,1722,VN110,VN110,VN-A611,VN-A611,1.0667,False
SGN->DAD,5036,1719,QH150,QH150,JU-1410,JU-1410,1.0333,False
SGN->DAD,5040,1718,VN106,VN106,VN-A612,VN-A612,1.0167,False
SGN->DAD,5095,1983,VN148,VN148,VN-A619,VN-A619,1.0,False
SGN->DAD,5104,1978,VJ640,VJ640,VN-A662,VN-A662,1.0333,False
SGN->DAD,5119,1967,VJ646,VJ646,VN-A552,VN-A552,1.1667,False
SGN->DAD,5127,1962,VN7124,VN7124,VN-A393,VN-A393,1.15,False
SGN->DAD,5145,1942,VJ648,VJ648,VN-A550,VN-A550,1.0167,False
SGN->DAD,5158,1953,VU684,VU684,9H-MLW,9H-MLW,1.0333,False
SGN->DAD,5168,1949,VN142,VN142,VN-A356,VN-A356,0.9833,False
SGN->DAD,5194,1933,VN140,VN140,VN-A327,VN-A327,1.0,False
SGN->DAD,5205,1922,VN134,VN134,VN-A393,VN-A393,1.05,False
SGN->DAD,5206,1923,VJ638,VJ638,VN-A642,VN-A642,1.0,False
SGN->DAD,5210,1928,VN136,VN136,VN-A338,VN-A338,1.0833,False
SGN->DAD,5241,1911,VJ632,VJ632,VN-A697,VN-A697,0.9833,False
SGN->DAD,5265,1908,VN132,VN132,VN-A625,VN-A625,1.0,False
SGN->DAD,5289,1901,VN6036,VN6036,VN-A354,VN-A354,1.0667,False
SGN->DAD,5301,1894,QH158,QH158,ER-00005,ER-00005,1.0833,False
SGN->DAD,5316,1891,VN126,VN126,VN-A613,VN-A613,1.35,False
SGN->DAD,5318,1878,VJ628,VJ628,VN-A648,VN-A648,1.2,False
SGN->DAD,5326,1879,VN122,VN122,VN-A396,VN-A396,1.1833,False
SGN->DAD,5338,1881,QH154,QH154,VN-A585,VN-A585,1.2333,False
SGN->DAD,5342,1873,VJ626,VJ626,VN-A607,VN-A607,1.2333,False
SGN->DAD,5353,1870,VN118,VN118,VN-A399,VN-A399,1.1333,False
SGN->DAD,5358,1869,VU672,VU672,VN-A136,VN-A136,1.1833,False
SGN->DAD,5366,1866,VJ624,VJ624,VN-A535,VN-A535,1.15,False
SGN->DAD,5373,1865,VN112,VN112,VN-A508,VN-A508,1.2,False
SGN->DAD,5375,1861,VJ622,VJ622,VN-A677,VN-A677,1.15,False
SGN->DAD,5389,1860,VN148,VN148,VN-A872,VN-A872,1.1167,False
SGN->DAD,5395,1859,VN110,VN110,VN-A338,VN-A338,1.1667,False
SGN->DAD,5409,1856,QH150,QH150,JU-1410,JU-1410,1.0667,False
SGN->DAD,5414,1855,VN106,VN106,VN-A325,VN-A325,1.0,False
SGN->DAD,5471,2135,VJ644,VJ644,VN-A676,VN-A676,1.15,False
SGN->DAD,5472,2125,VN7132,VN7132,VN-A397,VN-A397,0.8,False
SGN->DAD,5480,2120,VN148,VN148,VN-A889,VN-A889,1.2667,False
SGN->DAD,5482,2107,VN7124,VN7124,VN-A606,VN-A606,1.25,False
SGN->DAD,5487,2127,VJ640,VJ640,VN-A637,VN-A637,1.0167,False
SGN->DAD,5499,2116,VJ646,VJ646,VN-A535,VN-A535,1.05,False
SGN->DAD,5528,2097,VN142,VN142,VN-A625,VN-A625,1.0,False
SGN->DAD,5536,2103,VU684,VU684,9H-MLW,9H-MLW,1.0,False
SGN->DAD,5539,2092,VJ648,VJ648,VN-A532,VN-A532,1.05,False
SGN->DAD,5548,2095,VN7140,VN7140,VN-A335,VN-A335,0.9833,False
SGN->DAD,5571,2086,VN7142,VN7142,VN-A615,VN-A615,1.0167,False
SGN->DAD,5582,2085,VN7148,VN7148,VN-A339,VN-A339,1.2,False
SGN->DAD,5586,2081,VN140,VN140,VN-A601,VN-A601,1.0833,False
SGN->DAD,5598,2074,VN136,VN136,VN-A508,VN-A508,1.1,False
SGN->DAD,5599,2070,VJ638,VJ638,VN-A670,VN-A670,1.0167,False
SGN->DAD,5611,2068,VN134,VN134,VN-A612,VN-A612,1.0333,False
SGN->DAD,5626,2060,VJ632,VJ632,VN-A643,VN-A643,1.0333,False
SGN->DAD,5627,2056,VJ630,VJ630,VN-A549,VN-A549,1.0,False
SGN->DAD,5643,2058,VN132,VN132,VN-A395,VN-A395,1.05,False
SGN->DAD,5653,2048,VJ634,VJ634,VN-A548,VN-A548,1.05,False
SGN->DAD,5658,2052,VN6036,VN6036,VN-A359,VN-A359,1.0333,False
SGN->DAD,5666,2036,VJ628,VJ628,VN-A553,VN-A553,1.0667,False
SGN->DAD,5684,2041,QH158,QH158,ER-00005,ER-00005,0.9833,False
SGN->DAD,5688,2035,VN122,VN122,VN-A612,VN-A612,1.0333,False
SGN->DAD,5693,2040,VN126,VN126,VN-A327,VN-A327,1.0167,False
SGN->DAD,5714,2019,VJ626,VJ626,VN-A549,VN-A549,1.0167,False
SGN->DAD,5719,2026,QH154,QH154,VN-A585,VN-A585,1.0167,False
SGN->DAD,5722,2022,VN118,VN118,VN-A339,VN-A339,0.9833,False
SGN->DAD,5737,2017,VU672,VU672,9H-MLW,9H-MLW,1.0167,False
SGN->DAD,5749,2015,VJ624,VJ624,VN-A526,VN-A526,1.0167,False
SGN->DAD,5756,2013,VN112,VN112,VN-A323,VN-A323,1.0167,False
SGN->DAD,5764,2006,VJ622,VJ622,VN-A553,VN-A553,0.95,False
SGN->DAD,5786,2005,VN110,VN110,VN-A508,VN-A508,1.0,False
SGN->DAD,5794,2003,VJ620,VJ620,VN-A670,VN-A670,1.0667,False
SGN->DAD,5798,2001,QH150,QH150,JU-1410,JU-1410,1.0333,False
SGN->DAD,5801,1998,VN106,VN106,VN-A611,VN-A611,1.0167,False
SGN->DAD,5845,1988,VN7136,VN7136,VN-A622,VN-A622,1.1667,False
SGN->DAD,5848,1986,VJ636,VJ636,VN-A643,VN-A643,0.95,False
SGN->DAD,5857,2275,VN7126,VN7126,VN-A325,VN-A325,1.05,False
SGN->DAD,5858,2271,VJ640,VJ640,VN-A647,VN-A647,0.9833,False
SGN->DAD,5871,2268,VN7142,VN7142,VN-A323,VN-A323,1.0,False
SGN->DAD,5879,2263,VN148,VN148,VN-A877,VN-A877,0.9833,False
SGN->DAD,5902,2248,VN142,VN142,VN-A335,VN-A335,1.05,False
SGN->DAD,5903,2252,VN7136,VN7136,VN-A327,VN-A327,0.9833,False
SGN->DAD,5909,2247,VU684,VU684,9H-MLW,9H-MLW,1.0667,False
SGN->DAD,5924,2240,VJ648,VJ648,VN-A537,VN-A537,1.0167,False
SGN->DAD,5951,2234,VN140,VN140,VN-A323,VN-A323,0.9833,False
SGN->DAD,5961,2230,VN136,VN136,VN-A623,VN-A623,0.9833,False
SGN->DAD,5986,2223,VJ638,VJ638,VN-A632,VN-A632,1.1167,False
SGN->DAD,5990,2220,VN134,VN134,VN-A392,VN-A392,1.0833,False
SGN->DAD,5991,2218,VN132,VN132,VN-A325,VN-A325,1.05,False
SGN->DAD,6001,2204,VJ630,VJ630,VN-A544,VN-A544,1.1333,False
SGN->DAD,6003,2211,VJ632,VJ632,VN-A697,VN-A697,1.1,False
SGN->DAD,6038,2202,VN6036,VN6036,VN-A354,VN-A354,0.9333,False
SGN->DAD,6051,2198,VJ634,VJ634,VN-A634,VN-A634,1.1833,False
SGN->DAD,6061,2192,QH158,QH158,ER-00005,ER-00005,1.3333,False
SGN->DAD,6066,2184,VN126,VN126,VN-A625,VN-A625,1.0667,False
SGN->DAD,6079,2182,VN122,VN122,VN-A336,VN-A336,1.0333,False
SGN->DAD,6088,2176,QH154,QH154,VN-A585,VN-A585,1.0667,False
SGN->DAD,6095,2173,VJ628,VJ628,VN-A661,VN-A661,1.0833,False
SGN->DAD,6096,2172,VN118,VN118,VN-A622,VN-A622,1.0167,False
SGN->DAD,6100,2168,VJ626,VJ626,VN-A544,VN-A544,0.9833,False
SGN->DAD,6118,2165,VU672,VU672,VN-A136,VN-A136,1.0,False
SGN->DAD,6137,2162,VN112,VN112,VN-A390,VN-A390,1.0167,False
SGN->DAD,6147,2155,VJ622,VJ622,VN-A548,VN-A548,1.0167,False
SGN->DAD,6155,2154,VN110,VN110,VN-A625,VN-A625,1.0167,False
SGN->DAD,6167,2150,QH150,QH150,JU-1410,JU-1410,1.0667,False
SGN->DAD,6171,2152,VJ620,VJ620,VN-A699,VN-A699,1.0667,False
SGN->DAD,6182,2148,VN106,VN106,VN-A327,VN-A327,1.1,False
SGN->DAD,6218,2141,VJ636,VJ636,VN-A661,VN-A661,0.9667,False
SGN->DAD,6243,2422,VN7126,VN7126,VN-A606,VN-A606,1.0333,False
SGN->DAD,6261,2414,VJ640,VJ640,VN-A553,VN-A553,1.2,False
SGN->DAD,6262,2407,VJ646,VJ646,LY-NVG,LY-NVG,1.15,False
SGN->DAD,6267,2413,VN7142,VN7142,VN-A507,VN-A507,1.1,False
SGN->DAD,6272,2408,VN148,VN148,VN-A874,VN-A874,1.05,False
SGN->DAD,6285,2394,VN142,VN142,VN-A613,VN-A613,1.0,False
SGN->DAD,6305,2389,VU684,VU684,9H-MLW,9H-MLW,1.15,False
SGN->DAD,6316,2384,VJ648,VJ648,LY-NVE,LY-NVE,1.1,False
SGN->DAD,6320,2372,VN140,VN140,VN-A606,VN-A606,1.1667,False
SGN->DAD,6333,2377,VN136,VN136,VN-A508,VN-A508,1.0,False
SGN->DAD,6370,2362,VJ638,VJ638,VN-A653,VN-A653,1.1333,False
SGN->DAD,6372,2361,VN134,VN134,VN-A613,VN-A613,1.2,False
SGN->DAD,6384,2351,VJ632,VJ632,VN-A641,VN-A641,1.1667,False
SGN->DAD,6397,2345,VJ630,VJ630,VN-A544,VN-A544,1.05,False
SGN->DAD,6401,2346,VN132,VN132,VN-A395,VN-A395,1.0167,False
SGN->DAD,6428,2342,VN6036,VN6036,VN-A354,VN-A354,1.2,False
SGN->DAD,6439,2331,VJ634,VJ634,VN-A693,VN-A693,1.1167,False
SGN->DAD,6448,2332,QH158,QH158,ER-00005,ER-00005,1.1333,False
SGN->DAD,6451,2329,VN126,VN126,VN-A353,VN-A353,1.0167,False
SGN->DAD,6456,2324,VN122,VN122,VN-A329,VN-A329,1.0167,False
SGN->DAD,6478,2316,QH154,QH154,VN-A585,VN-A585,1.1833,False
SGN->DAD,6483,2312,VN118,VN118,VN-A623,VN-A623,1.1667,False
SGN->DAD,6485,2311,VJ628,VJ628,VN-A641,VN-A641,1.1,False
SGN->DAD,6487,2306,VJ626,VJ626,VN-A544,VN-A544,1.0,False
SGN->DAD,6500,2304,VU672,VU672,9H-MLW,9H-MLW,1.05,False
SGN->DAD,6515,2301,VN112,VN112,VN-A323,VN-A323,1.05,False
SGN->DAD,6524,2296,VJ622,VJ622,VN-A548,VN-A548,1.0833,False
SGN->DAD,6550,2294,VJ620,VJ620,VN-A655,VN-A655,1.1,False
SGN->DAD,6554,2292,QH150,QH150,JU-1410,JU-1410,1.0667,False
SGN->DAD,6555,2291,VN110,VN110,VN-A501,VN-A501,1.0,False
SGN->DAD,6564,2290,VN106,VN106,VN-A399,VN-A399,0.9833,False
SGN->DAD,6592,2281,VJ644,VJ644,VN-A668,VN-A668,0.9833,False
SGN->DAD,6615,2568,VN7140,VN7140,VN-A625,VN-A625,0.9667,False
SGN->DAD,6616,2566,VJ636,VJ636,VN-A637,VN-A637,1.0,False
SGN->DAD,6624,2545,VJ646,VJ646,LY-NVG,LY-NVG,1.0,False
SGN->DAD,6626,2554,VJ640,VJ640,VN-A642,VN-A642,1.0,False
SGN->DAD,6636,2552,VN7142,VN7142,VN-A507,VN-A507,1.1833,False
SGN->DAD,6643,2551,VN148,VN148,VN-A390,VN-A390,1.2667,False
SGN->DAD,6652,2541,VN7124,VN7124,VN-A393,VN-A393,1.0667,False
SGN->DAD,6681,2532,VU684,VU684,9H-MLW,9H-MLW,1.15,False
SGN->DAD,6685,2527,VN142,VN142,VN-A625,VN-A625,1.1167,False
SGN->DAD,6686,2522,VJ648,VJ648,VN-A698,VN-A698,1.0167,False
SGN->DAD,6727,2507,VJ638,VJ638,VN-A632,VN-A632,1.05,False
SGN->DAD,6728,2515,VN140,VN140,VN-A601,VN-A601,1.0,False
SGN->DAD,6739,2510,VN136,VN136,VN-A614,VN-A614,1.0,False
SGN->DAD,6764,2502,VN134,VN134,VN-A329,VN-A329,1.0,False
SGN->DAD,6767,2495,VJ632,VJ632,VN-A661,VN-A661,0.9833,False
SGN->DAD,6782,2488,VJ630,VJ630,VN-A647,VN-A647,1.0,False
SGN->DAD,6787,2489,VN132,VN132,VN-A339,VN-A339,1.05,False
SGN->DAD,6812,2486,VN6036,VN6036,VN-A354,VN-A354,1.3167,False
SGN->DAD,6816,2475,VJ634,VJ634,VN-A632,VN-A632,1.35,False
SGN->DAD,6822,2476,QH158,QH158,ER-00005,ER-00005,1.15,False
SGN->DAD,6830,2472,VN126,VN126,VN-A613,VN-A613,1.05,False
SGN->DAD,6856,2458,VJ628,VJ628,VN-A636,VN-A636,1.1333,False
SGN->DAD,6857,2461,QH154,QH154,VN-A585,VN-A585,1.1,False
SGN->DAD,6858,2459,VN122,VN122,VN-A396,VN-A396,1.0333,False
SGN->DAD,6863,2454,VJ626,VJ626,VN-A647,VN-A647,0.9667,False
SGN->DAD,6875,2450,VU672,VU672,9H-MLW,9H-MLW,1.0333,False
SGN->DAD,6877,2451,VN118,VN118,VN-A339,VN-A339,0.9833,False
SGN->DAD,6890,2448,VJ624,VJ624,VN-A549,VN-A549,1.0833,False
SGN->DAD,6898,2447,VN112,VN112,VN-A625,VN-A625,1.1667,False
SGN->DAD,6903,2440,VJ622,VJ622,VN-A637,VN-A637,0.9667,False
SGN->DAD,6927,2437,VJ620,VJ620,VN-A663,VN-A663,1.05,False
SGN->DAD,6931,2435,QH150,QH150,JU-1410,JU-1410,1.0833,False
SGN->DAD,6938,2432,VN110,VN110,VN-A619,VN-A619,1.05,False
SGN->DAD,6940,2434,VN106,VN106,VN-A327,VN-A327,1.0333,False
SGN->DAD,6993,2711,VN7126,VN7126,VN-A390,VN-A390,0.9167,False
SGN->DAD,7000,2707,VN7148,VN7148,VN-A335,VN-A335,0.95,False
SGN->DAD,7009,2694,VJ646,VJ646,LY-MLN,LY-MLN,1.05,False
SGN->DAD,7019,2697,VN148,VN148,VN-A398,VN-A398,1.1167,False
SGN->DAD,7041,2675,VN142,VN142,VN-A397,VN-A397,1.0667,False
SGN->DAD,7051,2674,VJ648,VJ648,VN-A554,VN-A554,1.05,False
SGN->DAD,7055,2678,VU684,VU684,9H-MLW,9H-MLW,1.0167,False
SGN->DAD,7079,2658,VN136,VN136,VN-A614,VN-A614,0.95,False
SGN->DAD,7085,2662,VN140,VN140,VN-A323,VN-A323,1.05,False
SGN->DAD,7116,2650,VJ638,VJ638,VN-A651,VN-A651,1.0167,False
SGN->DAD,7125,2649,VN134,VN134,VN-A613,VN-A613,1.15,False
SGN->DAD,7138,2629,VJ634,VJ634,VN-A685,VN-A685,1.0833,False
SGN->DAD,7148,2640,VJ632,VJ632,VN-A575,VN-A575,1.1,False
SGN->DAD,7151,2637,VN132,VN132,VN-A604,VN-A604,1.1,False
SGN->DAD,7158,2635,VJ630,VJ630,VN-A649,VN-A649,0.9833,False
SGN->DAD,7183,2630,VN6036,VN6036,VN-A359,VN-A359,1.0,False
SGN->DAD,7197,2621,QH158,QH158,ER-00005,ER-00005,1.1833,False
SGN->DAD,7207,2618,VN126,VN126,VN-A613,VN-A613,1.05,False
SGN->DAD,7226,2602,VN122,VN122,VN-A505,VN-A505,1.1,False
SGN->DAD,7230,2604,QH154,QH154,VN-A585,VN-A585,1.1167,False
SGN->DAD,7234,2600,VN118,VN118,VN-A604,VN-A604,1.05,False
SGN->DAD,7235,2601,VJ628,VJ628,VN-A575,VN-A575,1.0667,False
SGN->DAD,7248,2596,VJ626,VJ626,VN-A649,VN-A649,1.0167,False
SGN->DAD,7254,2594,VU672,VU672,9H-MLW,9H-MLW,1.0167,False
SGN->DAD,7264,2591,VJ624,VJ624,VN-A643,VN-A643,1.1,False
SGN->DAD,7270,2590,VN112,VN112,VN-A625,VN-A625,1.05,False
SGN->DAD,7282,2584,VJ622,VJ622,VN-A548,VN-A548,1.0167,False
SGN->DAD,7289,2583,VJ620,VJ620,VN-A671,VN-A671,1.0333,False
SGN->DAD,7310,2581,QH150,QH150,JU-1410,JU-1410,0.9667,False
SGN->DAD,7315,2578,VN106,VN106,VN-A396,VN-A396,1.0333,False
SGN->DAD,7363,2569,VJ644,VJ644,VN-A663,VN-A663,1.0333,False
SGN->DAD,7372,2856,VN7140,VN7140,VN-A390,VN-A390,0.9833,False
SGN->DAD,7378,2835,VJ646,VJ646,LY-MLN,LY-MLN,1.15,False
SGN->DAD,7385,2842,VN7142,VN7142,VN-A336,VN-A336,1.0333,False
SGN->DAD,7386,2841,VJ640,VJ640,VN-A642,VN-A642,0.9667,False
SGN->DAD,7391,2844,VN7148,VN7148,VN-A625,VN-A625,1.0333,False
SGN->DAD,7393,2840,VN148,VN148,VN-A613,VN-A613,1.0333,False
SGN->DAD,7411,2825,VN7124,VN7124,VN-A331,VN-A331,1.1167,False
SGN->DAD,7417,2823,VN142,VN142,VN-A602,VN-A602,1.1,False
SGN->DAD,7428,2822,VU684,VU684,9H-MLW,9H-MLW,1.05,False
SGN->DAD,7432,2819,VN7144,VN7144,VN-A396,VN-A396,1.0,False
SGN->DAD,7448,2813,VJ648,VJ648,VN-A575,VN-A575,1.0833,False
SGN->DAD,7451,2794,VJ632,VJ632,VN-A685,VN-A685,1.0833,False
SGN->DAD,7477,2808,VN140,VN140,VN-A398,VN-A398,0.9333,False
SGN->DAD,7481,2797,VJ638,VJ638,VN-A677,VN-A677,1.05,False
SGN->DAD,7490,2801,VN136,VN136,VN-A507,VN-A507,1.1167,False
SGN->DAD,7492,2793,VN134,VN134,VN-A331,VN-A331,1.0,False
SGN->DAD,7518,2785,VN132,VN132,VN-A396,VN-A396,1.0333,False
SGN->DAD,7542,2767,VJ634,VJ634,VN-A674,VN-A674,1.1,False
SGN->DAD,7547,2781,VJ630,VJ630,VN-A640,VN-A640,0.9833,False
SGN->DAD,7565,2777,VN6036,VN6036,VN-A354,VN-A354,0.95,False
SGN->DAD,7577,2766,VJ628,VJ628,VN-A677,VN-A677,1.1667,False
SGN->DAD,7579,2768,QH158,QH158,ER-00005,ER-00005,1.1167,False
SGN->DAD,7592,2761,VN126,VN126,VN-A505,VN-A505,1.0167,False
SGN->DAD,7598,2756,VJ626,VJ626,VN-A575,VN-A575,1.05,False
SGN->DAD,7606,2750,VN122,VN122,VN-A393,VN-A393,1.1167,False
SGN->DAD,7610,2751,QH154,QH154,VN-A585,VN-A585,1.05,False
SGN->DAD,7619,2743,VN118,VN118,VN-A323,VN-A323,1.0167,False
SGN->DAD,7630,2742,VU672,VU672,VN-A136,VN-A136,1.0333,False
SGN->DAD,7649,2739,VN112,VN112,VN-A392,VN-A392,1.0167,False
SGN->DAD,7658,2733,VJ622,VJ622,VN-A677,VN-A677,1.0,False
SGN->DAD,7673,2732,VN110,VN110,VN-A505,VN-A505,1.0167,False
SGN->DAD,7676,2731,VJ620,VJ620,VN-A655,VN-A655,1.0833,False
SGN->DAD,7688,2729,QH150,QH150,JU-1410,JU-1410,1.0333,False
SGN->DAD,7693,2728,VN106,VN106,VN-A395,VN-A395,1.0667,False
SGN->DAD,7725,2724,VN7136,VN7136,VN-A398,VN-A398,0.9667,False
SGN->DAD,7734,2718,VJ636,VJ636,VN-A685,VN-A685,1.0667,False
SGN->DAD,7735,2723,VN7140,VN7140,VN-A338,VN-A338,0.95,False
SGN->DAD,7750,2980,VJ642,VJ642,VN-A651,VN-A651,1.0167,False
SGN->DAD,7764,2968,VJ646,VJ646,LY-MLN,LY-MLN,1.0333,False
SGN->DAD,7773,2969,VN148,VN148,VN-A323,VN-A323,1.0667,False
SGN->DAD,7805,2957,VU684,VU684,9H-MLW,9H-MLW,1.0333,False
SGN->DAD,7812,2953,VN142,VN142,VN-A334,VN-A334,1.0333,False
SGN->DAD,7824,2937,VN136,VN136,VN-A625,VN-A625,1.05,False
SGN->DAD,7825,2947,VJ648,VJ648,VN-A650,VN-A650,1.0333,False
SGN->DAD,7849,2930,VJ638,VJ638,VN-A643,VN-A643,1.0833,False
SGN->DAD,7856,2939,VN140,VN140,VN-A327,VN-A327,1.0167,False
SGN->DAD,7879,2931,VN134,VN134,VN-A396,VN-A396,1.15,False
SGN->DAD,7893,2919,VJ632,VJ632,VN-A651,VN-A651,1.15,False
SGN->DAD,7895,2914,VJ630,VJ630,VN-A637,VN-A637,1.0333,False
SGN->DAD,7909,2915,VN132,VN132,VN-A323,VN-A323,0.9667,False
SGN->DAD,7928,2902,VJ634,VJ634,VN-A643,VN-A643,1.0,False
SGN->DAD,7939,2910,VN6036,VN6036,VN-A359,VN-A359,0.9667,False
SGN->DAD,7955,2881,VJ626,VJ626,VN-A644,VN-A644,1.1667,False
SGN->DAD,7962,2897,VN126,VN126,VN-A615,VN-A615,1.0667,False
SGN->DAD,7980,2885,VN122,VN122,VN-A338,VN-A338,1.2,False
SGN->DAD,7981,2887,QH154,QH154,VN-A585,VN-A585,1.0167,False
SGN->DAD,8000,2877,VU672,VU672,VN-A129,VN-A129,1.0,False
SGN->DAD,8003,2878,VN118,VN118,VN-A323,VN-A323,0.95,False
SGN->DAD,8014,2875,VJ624,VJ624,VN-A655,VN-A655,1.0667,False
SGN->DAD,8021,2874,VN112,VN112,VN-A393,VN-A393,1.0333,False
SGN->DAD,8048,2869,VN110,VN110,VN-A615,VN-A615,1.0667,False
SGN->DAD,8051,2867,VJ620,VJ620,VN-A649,VN-A649,1.0333,False
SGN->DAD,8063,2865,QH150,QH150,JU-1410,JU-1410,1.0333,False
SGN->DAD,8069,2863,VN106,VN106,VN-A604,VN-A604,1.0667,False
SGN->DAD,8112,2855,VJ636,VJ636,VN-A663,VN-A663,0.9833,False
SGN->DAD,8117,2851,VJ642,VJ642,VN-A657,VN-A657,1.05,False
SGN->DAD,8124,3116,VJ636,VJ636,VN-A635,VN-A635,1.0,False
SGN->DAD,8143,3106,VJ640,VJ640,VN-A553,VN-A553,1.0,False
SGN->DAD,8150,3099,VJ646,VJ646,LY-NVG,LY-NVG,1.05,False
SGN->DAD,8157,3100,VN148,VN148,VN-A334,VN-A334,1.0833,False
SGN->DAD,8183,3085,VU684,VU684,9H-MLW,9H-MLW,1.1333,False
SGN->DAD,8185,3084,VN142,VN142,VN-A338,VN-A338,1.0167,False
SGN->DAD,8197,3079,VJ648,VJ648,VN-A640,VN-A640,1.0667,False
SGN->DAD,8213,3073,VN140,VN140,VN-A622,VN-A622,1.0167,False
SGN->DAD,8236,3068,VN136,VN136,VN-A334,VN-A334,1.1,False
SGN->DAD,8247,3062,VJ638,VJ638,VN-A669,VN-A669,1.05,False
SGN->DAD,8259,3057,VN134,VN134,VN-A332,VN-A332,1.0333,False
